category_return_rate,user_category_return_rate,in_user_high_return_price_band,has_size_ambiguity,page_dwell_seconds,is_buy_now,product_review_rating,seller_return_rate,is_sale_active,returned
0.41075794614571876,0.476271233628113,0,0,127.4,1,4.0,0.0237,0,0
0.35660163504423786,0.33859679107029134,0,0,78.5,1,4.15,0.2012,1,0
0.49422059798389056,0.421492280400236,1,1,90.0,1,4.41,0.2431,0,1
0.4780485907708909,0.33103140520574564,0,0,339.5,0,3.65,0.1145,0,0
0.175132049321338,0.16633162041807514,0,0,63.6,0,4.8,0.0176,0,0
0.3298416470807603,0.276118613580139,0,0,155.0,0,3.46,0.2104,0,0
0.3704314654112888,0.35858966086559296,0,1,22.3,0,3.72,0.2797,0,1
0.4992887108119316,0.2922298175255026,0,0,95.4,1,4.16,0.0878,0,0
0.05,0.0,1,1,189.6,0,4.64,0.268,0,0
0.10863020242324083,0.1596281785483475,0,0,79.8,0,4.31,0.3106,0,0
0.16598468675523304,0.002436539799824833,0,0,147.2,1,4.37,0.2905,0,0
0.2391253962613544,0.22012189307831004,0,1,47.1,0,4.55,0.3531,0,0
0.55,0.4669204215591487,0,1,62.0,1,4.25,0.2946,0,1
0.3517675091118007,0.2623347154587249,0,1,80.8,0,3.77,0.0767,0,1
0.22169219578824037,0.23022293170784586,0,1,58.3,0,3.59,0.4062,1,1
0.3239540999828111,0.3268101263411949,0,1,184.7,0,3.65,0.4107,1,1
0.35569697486795393,0.41032486454694583,1,1,215.8,1,2.0,0.1435,0,1
0.2822596418567531,0.1720591178936362,0,0,151.1,0,3.0,0.0959,0,0
0.41835668053630265,0.3299110002865909,0,0,11.9,0,4.13,0.2432,1,0
0.17979368900520898,0.2921167401478769,1,0,69.8,0,4.25,0.2872,0,0
0.43204653958190314,0.4095833189563692,0,1,176.6,0,3.52,0.5,0,1
0.06901702896907341,0.10560596790947752,0,0,79.0,0,2.91,0.0707,1,0
0.18385930788899493,0.13414726975086097,0,0,75.3,0,3.5,0.1427,0,1
0.55,0.5955244703601422,0,0,190.2,0,4.49,0.1359,0,0
0.44901953844186615,0.20014452124744647,0,1,198.2,0,4.41,0.0686,0,0
0.47090594678656283,0.5860461576878556,0,0,145.3,1,4.21,0.3277,0,0
0.36267324187250793,0.3171444740805816,1,1,27.4,1,4.61,0.2005,0,1
0.4138550333537522,0.2889629934559784,0,0,36.8,0,3.65,0.4015,0,0
0.4936728822034613,0.3874232375794808,0,0,123.3,1,3.66,0.039,0,0
0.25088353842351196,0.22452473669076844,0,1,17.0,0,4.62,0.1962,0,0
0.16699166508398924,0.15595212394505112,1,0,334.2,1,4.06,0.1882,0,0
0.1562668296179347,0.17038618086467167,0,0,100.4,1,4.7,0.402,0,0
0.40728863818445166,0.2880233930228329,0,1,51.3,0,3.54,0.1095,1,0
0.07385206777922239,0.16096918686613193,0,0,58.8,1,3.45,0.2309,1,0
0.36798995166808834,0.31556251164883403,0,0,236.4,0,3.74,0.1545,0,0
0.5172299695983428,0.4597985849591426,0,0,32.9,0,4.07,0.2124,1,0
0.1515366828495066,0.1289098387533815,0,0,19.3,0,3.13,0.1592,1,0
0.16425813498514458,0.23054128633700743,0,0,40.7,1,3.35,0.3157,0,0
0.35233255866389795,0.3489424892292187,1,0,114.0,1,4.19,0.1843,0,0
0.09727817063554513,0.0430438033388018,1,0,324.3,1,3.32,0.2237,0,0
0.2921034397634693,0.25972907638524373,0,1,238.4,0,3.86,0.1392,0,1
0.35882546406852145,0.48074106392360216,1,0,63.5,0,3.91,0.0898,0,1
0.2427905494072161,0.3483277034900541,0,0,112.9,0,3.56,0.01,1,0
0.3841709669979364,0.4207548895984904,1,1,118.9,1,3.06,0.3545,0,1
0.49047714114816743,0.5053380621401522,0,1,107.5,0,4.61,0.21,0,1
0.12406539576915968,0.3554260655334961,0,0,18.6,0,3.72,0.1411,1,0
0.39949007154644556,0.445841526534835,0,0,70.0,0,4.66,0.227,0,0
0.21013879708206457,0.2281998488863507,0,0,169.4,1,3.72,0.0286,1,0
0.3150724271537569,0.29486408271700776,0,1,400.4,1,4.76,0.44,1,1
0.12491302177914161,0.16059374276372443,0,1,123.7,1,3.91,0.0234,1,1
0.3097328384150758,0.005207509851779257,1,1,215.8,0,4.47,0.2474,0,0
0.19344344696160695,0.29621500298978765,1,0,182.4,1,4.11,0.2319,0,0
0.306738637272862,0.1795617284937884,0,0,66.4,1,3.22,0.0142,1,0
0.23154733922676018,0.1597394597746263,0,0,30.9,1,4.85,0.0556,0,0
0.3037794467992804,0.1637611945836735,1,1,222.6,0,2.96,0.1014,0,1
0.462382801774084,0.3887413540855614,0,0,396.2,0,4.7,0.2445,0,0
0.46060272630464016,0.42657018487054355,0,0,64.2,1,4.24,0.1146,1,0
0.40531838559350236,0.49425350417903496,0,0,233.5,0,3.9,0.0675,1,0
0.25913476279180053,0.3880412331492008,0,1,101.5,0,4.58,0.2088,1,1
0.24448599021257567,0.4385964591350723,0,1,29.8,0,4.69,0.0298,0,1
0.05163220788819843,0.06185597537366437,0,0,93.5,1,4.22,0.2018,0,0
0.20855666809434212,0.18665031383994946,0,0,57.1,0,4.83,0.0829,0,0
0.4374930896841483,0.5154498764333557,1,1,128.3,0,4.63,0.305,0,1
0.5300394575795981,0.4446250749506976,1,1,123.9,0,4.82,0.0237,0,1
0.4367366523052197,0.34015164005363574,1,0,53.7,0,4.73,0.2501,1,0
0.07334213883085686,0.036620838205375775,0,1,31.6,0,4.17,0.4087,0,0
0.1013485202788444,0.09796437725650735,1,1,62.4,0,3.21,0.1934,0,1
0.1933462199939457,0.0,0,0,311.0,0,4.04,0.0194,0,0
0.55,0.6566949471200655,0,0,35.2,0,3.88,0.3189,0,0
0.06871510011814709,0.0927225422037239,0,0,160.7,0,3.12,0.3866,0,0
0.36567694001945,0.4454966972699326,0,1,145.3,0,3.61,0.1527,0,1
0.24937905573579142,0.09233044082086383,0,1,57.9,0,4.53,0.0502,0,0
0.2884077208326581,0.2219008981517699,1,0,45.9,0,3.99,0.104,0,0
0.33381541039609103,0.2622377225643769,0,0,144.8,0,4.05,0.338,0,0
0.10185678710053711,0.08158248091000357,0,1,88.0,0,4.02,0.1689,0,0
0.15188048169355275,0.14852422015083452,1,1,60.2,0,4.23,0.1487,0,0
0.32367073135191493,0.41062936761004987,1,0,131.3,0,4.0,0.2497,0,0
0.2544394441213805,0.26431537804734917,0,0,330.6,0,4.54,0.1653,0,0
0.4082810742184601,0.33414417370654836,0,0,242.7,0,3.91,0.144,0,0
0.21318109968500754,0.43195247126859004,1,0,99.8,0,4.3,0.1751,0,0
0.55,0.5234430890222539,0,1,6.0,1,3.88,0.1992,0,1
0.2515930264858248,0.16091094207447443,0,1,74.4,0,4.33,0.5,0,0
0.4196094850893771,0.2310943154956693,1,0,40.3,0,4.12,0.1662,0,0
0.12822550677481853,0.13726648359272092,1,1,76.5,0,4.76,0.0354,0,0
0.16945794738837508,0.2385346855506017,0,0,68.1,1,4.27,0.0178,0,0
0.3882533923662935,0.2742563593300556,1,1,69.9,1,4.51,0.3591,1,1
0.24037509053740677,0.3028741310850297,0,1,213.0,0,4.35,0.1967,0,1
0.29370033172607973,0.3020644396596579,0,0,75.0,1,4.31,0.2373,0,0
0.55,0.3726630957742767,0,1,72.5,0,4.48,0.249,0,1
0.33226217808589587,0.3948307683684781,0,1,131.8,0,4.28,0.0749,1,1
0.23739961978784999,0.21089460047138867,0,0,38.6,1,4.76,0.2051,0,0
0.4392037063601281,0.3265927517874354,0,0,68.7,0,4.62,0.4679,1,0
0.34804855292543274,0.4437386809766698,0,0,30.1,0,3.0,0.3079,1,0
0.3863866469254742,0.48017316588578457,0,1,148.1,1,3.99,0.1643,1,1
0.2137605973487357,0.09898150124000143,1,0,108.3,0,3.96,0.0943,0,0
0.19247090850402812,0.22181630805206037,0,0,471.0,0,3.76,0.0644,1,0
0.08884740336536391,0.10917479584617834,1,0,24.4,1,2.97,0.1769,0,0
0.16393505706884323,0.15714305008276147,1,0,195.6,1,4.21,0.1933,0,1
0.3036749655879709,0.25210934732607676,1,0,22.1,0,3.66,0.0734,0,0
0.42999583170562916,0.41515359251297684,0,0,40.6,0,3.55,0.2253,0,0
0.5282454105886678,0.6220957448492264,0,1,16.2,1,4.86,0.1742,0,1
0.05,0.09091509336208883,0,0,95.1,0,3.6,0.319,0,0
0.054349355135145994,0.0,1,1,112.0,0,4.32,0.119,1,0
0.05883332376658243,0.0,1,0,69.6,1,4.44,0.1899,0,0
0.45120223306113016,0.2654909449114069,0,0,15.7,0,2.98,0.1069,1,0
0.3654732483650027,0.22965196596490536,1,1,58.8,0,3.4,0.1552,0,1
0.2564763319297739,0.18095920415871403,0,0,99.8,0,4.56,0.3875,0,0
0.1892227330072353,0.14395248056367108,0,0,43.3,1,4.36,0.2301,0,0
0.310240733822952,0.3036847169724938,0,0,88.0,1,3.65,0.1667,0,0
0.17910183152232279,0.17571799412448796,0,0,213.7,0,4.22,0.2888,0,0
0.08197263772814178,0.07711203074400899,0,0,56.9,1,4.01,0.1119,0,0
0.55,0.664363023953037,0,1,37.7,1,4.64,0.2751,1,1
0.2671545485467677,0.09948489312163994,0,0,84.4,1,3.76,0.0513,0,0
0.12995558677604477,0.16335123270764526,0,1,384.7,1,3.21,0.1138,0,1
0.20973164134772673,0.24264157804768985,0,0,134.8,1,3.49,0.5,0,0
0.41247971088191066,0.2862112745305623,1,0,26.9,0,3.32,0.0604,0,0
0.3768288017628762,0.43020725682565464,1,1,266.3,0,4.45,0.1035,0,1
0.1435440803124807,0.18080124507156842,0,1,64.6,1,4.04,0.2264,0,1
0.1755354697350575,0.17121021267213365,0,0,74.7,1,4.17,0.2309,0,0
0.528248440566462,0.2864790165770791,0,0,32.1,0,3.71,0.1908,0,0
0.31821368951274626,0.4145921397468365,0,0,101.4,0,3.56,0.1034,1,0
0.3610914777687359,0.3837601675043591,1,1,18.9,0,3.43,0.1014,1,1
0.16406617764524173,0.2044240061075633,0,1,36.6,0,3.78,0.1895,0,1
0.06619100439670796,0.0,0,1,146.4,0,2.8,0.3643,0,1
0.21918078501356802,0.16602907872522002,0,0,99.6,1,4.37,0.0407,1,0
0.2874273299257897,0.14405838912299873,1,0,49.3,0,3.89,0.0825,0,0
0.3759752259959936,0.5053174197687077,0,1,77.1,0,4.4,0.3724,0,1
0.24156895506789197,0.1310668654712488,1,1,157.2,0,4.54,0.2532,0,0
0.05,0.19792663235371893,0,1,122.3,0,4.64,0.1915,0,0
0.3345906001652627,0.4298755409486279,0,0,152.9,0,4.88,0.3989,0,0
0.3197165302109759,0.3418515039251253,0,0,34.8,0,3.95,0.1088,0,0
0.10942503293750519,0.22296397564215834,0,1,51.1,1,4.54,0.4483,1,1
0.30831630818570815,0.21387457524750317,0,1,423.4,1,4.49,0.0647,0,1
0.55,0.4734734606474418,0,1,65.5,0,3.19,0.1125,1,1
0.5108383495061202,0.6030745420789116,0,1,62.3,0,3.95,0.3512,0,1
0.55,0.45601866752616466,0,0,99.3,0,3.66,0.3144,1,0
0.15152171328840192,0.01894005557551906,0,0,107.4,0,4.51,0.3964,0,0
0.37313633759408993,0.34100672157955847,0,0,40.5,0,2.9,0.2079,0,0
0.05,0.0,0,0,12.3,0,4.52,0.0356,0,0
0.22411093737302126,0.4106494881474779,0,1,69.6,0,4.56,0.5,1,1
0.26245831866065533,0.3399941993028708,0,0,88.6,0,3.88,0.1352,0,0
0.3250126726801347,0.2674141787897214,0,0,21.9,0,4.27,0.0901,0,0
0.3976636719299837,0.29752699185584564,1,0,111.4,0,3.74,0.1192,1,0
0.3366376146182695,0.37050406381009043,0,1,117.7,0,4.43,0.189,0,1
0.15877728459266946,0.2775317250926899,1,1,196.0,1,3.33,0.0297,0,1
0.2113701876563663,0.24046114338202593,0,0,37.4,0,4.67,0.1409,0,0
0.23855531449644435,0.14345244526531414,1,1,120.8,0,3.84,0.3311,0,1
0.28187868913642317,0.13820839398492193,0,1,140.0,0,4.52,0.2196,0,0
0.55,0.5121910030160428,1,1,293.6,1,3.91,0.0455,0,1
0.4663427144448328,0.49792827887831737,1,0,177.9,0,2.87,0.056,1,0
0.1661637043995734,0.11911523574887761,0,0,209.5,0,4.64,0.108,1,0
0.376046836695144,0.4768181195709971,0,1,101.7,0,4.47,0.1765,0,1
0.05,0.10271728162726249,0,0,62.7,0,4.53,0.2529,1,0
0.23140743743584474,0.2551423845158045,0,0,248.6,0,4.4,0.189,0,0
0.1312157383269356,0.18196056545168132,0,0,32.6,0,4.11,0.2343,0,0
0.2675137005353276,0.1285988604213003,0,0,305.0,0,4.02,0.1342,0,0
0.29967217199907387,0.24984916115631897,0,0,169.6,0,4.44,0.2347,0,0
0.3400562482135264,0.236031531832594,0,0,68.8,0,3.97,0.0605,0,0
0.35901208976903776,0.39745081382920217,0,0,25.2,0,4.39,0.307,0,0
0.05,0.0,0,1,85.1,0,2.54,0.3191,0,1
0.06656572488141904,0.07475945606076981,0,1,54.2,1,3.86,0.1669,0,0
0.2044756285352785,0.18802447842257128,0,0,25.4,1,4.92,0.1975,0,0
0.2881740672159747,0.3481732735191097,0,1,57.0,0,2.23,0.2502,1,1
0.21007457908156038,0.09040753177340939,1,0,185.4,0,3.89,0.098,0,0
0.25824912584746174,0.30342524717837704,1,1,89.3,0,3.73,0.1606,0,1
0.2104461830872713,0.10349849956768474,1,0,74.2,1,3.36,0.1999,0,0
0.2594466347497889,0.1630146417619973,0,1,25.7,0,3.83,0.0771,0,1
0.23176141445821305,0.21750179967770833,0,0,77.8,0,4.17,0.2975,0,0
0.05,0.16943299231961545,0,0,317.0,1,4.57,0.3171,0,0
0.5480493313173603,0.4638891702755351,0,1,92.8,0,4.5,0.1406,0,1
0.15813342334279018,0.0,1,1,67.4,1,1.62,0.2136,0,1
0.15950965453590787,0.06498221028759443,0,0,163.7,0,4.62,0.4134,1,0
0.5421000290435996,0.5035838361469078,1,0,247.7,1,4.06,0.1991,0,0
0.10809454864444185,0.29499913486373824,1,1,271.6,0,3.4,0.2915,0,1
0.10332522028626992,0.14215830771771842,0,1,118.6,0,4.74,0.2097,0,0
0.3428501551726141,0.2675250374265794,0,1,24.2,0,4.41,0.2214,0,1
0.15779264584059854,0.14366560361797007,0,0,199.1,1,3.67,0.239,0,0
0.2631882805314802,0.420285130769494,1,1,65.8,0,3.52,0.241,1,1
0.24176046355045533,0.217722863203131,0,1,59.1,0,3.75,0.3186,0,1
0.4393692260944977,0.41653169821975317,0,0,41.3,0,3.69,0.0912,0,0
0.09390170321472913,0.05335792233383663,1,0,138.9,0,4.21,0.1761,1,0
0.3993437616121464,0.46895035731291634,1,0,193.6,0,4.79,0.0581,0,0
0.30059418646739244,0.24805435111794427,1,0,52.8,1,4.0,0.2606,0,0
0.16038092280716015,0.24760958293236507,0,0,150.5,1,3.61,0.0756,0,0
0.05,0.15627707427705842,1,0,216.9,0,2.0,0.37,0,0
0.09621750921397604,0.1575664961494795,0,1,120.6,1,3.03,0.3282,0,1
0.05,0.027579312232839045,0,0,90.1,0,3.47,0.1062,1,0
0.3905337523234242,0.25068688085214946,0,1,79.7,0,4.23,0.1627,0,1
0.3152905984217941,0.29289318934459285,0,0,53.3,1,4.36,0.353,0,0
0.55,0.4831427356938245,0,1,165.5,0,2.49,0.1924,1,1
0.26518900197425427,0.18728706186342142,0,1,224.0,0,3.55,0.1015,0,1
0.09917360528949506,0.07523680166871789,1,1,100.0,0,4.26,0.133,0,0
0.30577228451814675,0.35369583612050487,1,0,63.1,1,3.69,0.185,0,0
0.28857049284138314,0.22628947150845385,0,0,133.4,0,4.69,0.2057,0,0
0.3504846718780336,0.21300343998434498,0,1,43.7,0,3.88,0.2656,0,1
0.25092514836808805,0.1550504944460945,0,1,246.2,0,4.31,0.2435,0,0
0.42474592432267405,0.5937804945239235,0,0,224.3,0,3.82,0.1178,1,0
0.17938409228763855,0.23425811772779734,1,0,134.0,0,4.35,0.2062,0,0
0.3073200653475032,0.21154665501190162,1,0,63.9,0,4.7,0.0846,1,0
0.18529558320212808,0.31419601131575536,1,1,77.2,0,3.81,0.1717,0,1
0.23251806566150193,0.20852212681052956,0,1,22.4,0,4.48,0.1198,1,0
0.19028710488116116,0.41808968888367526,1,0,48.8,0,3.91,0.1306,0,0
0.29905306894469086,0.3252582898081253,0,1,162.0,0,4.38,0.3389,0,1
0.329538808361913,0.38609070344954066,1,1,48.5,0,2.35,0.1058,0,1
0.35139426038818383,0.4351231044419315,0,1,607.7,0,4.23,0.1464,1,1
0.16125209338404195,0.30984984715075303,0,1,60.5,0,4.85,0.04,0,0
0.26173863743905396,0.21783803534992616,1,0,42.9,0,4.28,0.1786,0,0
0.20308468122144582,0.34303994999718995,0,1,117.9,0,3.33,0.1115,0,1
0.1210813043503741,0.05870204859717349,1,1,122.2,1,4.62,0.2211,0,0
0.1526854185743518,0.11654083128010795,0,1,268.3,0,4.56,0.228,0,0
0.32735014341100516,0.3282422337599638,1,0,73.3,0,3.23,0.0234,0,0
0.5259937226409409,0.6180367679650365,1,1,44.2,0,3.98,0.2176,1,1
0.12246395652453146,0.08944273838563056,0,0,56.5,0,4.67,0.11,0,0
0.21288253465278492,0.37795466991759386,0,0,235.7,0,3.84,0.1414,0,0
0.500110462214668,0.6327555074063294,1,0,334.6,0,4.07,0.1016,0,0
0.1036627482211428,0.10762242214796361,0,1,55.9,0,4.89,0.0581,0,0
0.16454178125168,0.06793650577949246,0,0,79.8,1,4.34,0.4648,0,0
0.31578743713759744,0.4158992968209016,0,1,272.2,0,4.2,0.3092,0,1
0.3097567930482001,0.10019386026701121,0,1,162.1,0,2.43,0.1146,0,1
0.55,0.6241294207164856,0,1,56.2,0,3.99,0.1568,0,1
0.24506790969087278,0.16268593819760557,0,1,34.8,1,3.97,0.1458,0,1
0.26967699610944806,0.39530337131595394,0,0,52.4,1,4.64,0.3591,0,0
0.26789646766888037,0.12931508414012144,1,0,173.9,0,4.69,0.0288,0,0
0.2912858401463533,0.22506639332140443,0,0,26.7,0,3.02,0.3207,0,0
0.05,0.09381441286844425,0,1,103.7,1,4.8,0.4447,1,0
0.29677732584769567,0.35693853777027507,1,1,65.8,0,4.15,0.3632,0,1
0.2505334908072838,0.18792358634425124,1,0,49.0,0,4.12,0.2591,0,0
0.5233982121149523,0.4901857169545404,0,1,59.7,0,3.09,0.2334,1,1
0.16986513707320217,0.2651287632159781,0,1,177.4,1,4.43,0.4929,0,1
0.1903061825136388,0.2909857449176321,0,1,134.9,0,4.23,0.0525,1,1
0.38765384718216456,0.35247771895577584,1,0,201.6,0,3.53,0.3044,1,0
0.41304146497297994,0.3523282791149789,1,1,46.0,0,4.45,0.3804,0,1
0.5236949078773261,0.3867929554205387,0,0,23.0,0,3.59,0.0776,0,0
0.55,0.575363661811095,0,0,102.0,0,4.46,0.1009,0,0
0.3698651900068509,0.451128093587218,1,0,87.1,0,4.26,0.19,0,0
0.11796468294879497,0.13310030006824775,1,0,59.5,0,4.58,0.0878,0,0
0.2685862913040981,0.17608666571872034,0,0,18.1,0,4.21,0.27,1,0
0.07675713797630318,0.25540912553409495,1,0,175.5,0,2.55,0.1129,0,0
0.07395817879118001,0.0,1,0,8.3,0,4.3,0.01,0,0
0.5287320580570352,0.6165547025195355,0,0,155.6,0,4.74,0.0487,0,0
0.14986777148932834,0.1715389574626104,0,0,150.0,1,3.28,0.1568,0,0
0.3068328453671632,0.35370072511183837,0,1,142.7,0,2.66,0.276,0,1
0.28213741284415844,0.203454456786216,1,1,83.5,0,3.5,0.3087,0,1
0.35000927686874217,0.33476764894699784,0,0,14.3,1,4.33,0.1711,0,0
0.22386928631413194,0.2532043402757686,1,1,24.3,0,4.45,0.0578,0,1
0.23312733514402306,0.224545369191465,1,1,45.1,0,4.52,0.1623,0,1
0.5103502696833694,0.33097399502594743,1,0,386.0,0,3.97,0.1141,0,0
0.5383586775892997,0.7096087945998101,0,1,188.8,1,4.18,0.2882,0,1
0.2903425917987334,0.35536234578386594,0,0,76.0,1,4.34,0.0545,0,0
0.16349648518790552,0.1669557775714334,0,0,53.8,0,4.07,0.2249,0,0
0.31346545988084684,0.3233745224222758,0,1,97.7,0,2.61,0.1078,0,1
0.09806649600430303,0.26644029877248576,0,1,173.0,1,4.4,0.1642,0,1
0.32536947335752436,0.2510965970891487,0,0,111.8,0,4.28,0.1749,0,0
0.55,0.4531767310653832,0,1,28.9,0,4.46,0.1206,0,1
0.21698680184121738,0.3019945043795495,0,1,277.1,0,4.04,0.1687,1,0
0.55,0.596269021380051,0,1,129.2,0,4.53,0.0406,1,1
0.2877519377213056,0.18676342680522312,1,0,58.6,0,3.2,0.1977,0,0
0.38734048871242943,0.49620876334441644,0,0,116.6,0,3.79,0.1754,0,0
0.4224415081869711,0.451937300494758,0,0,232.3,0,4.58,0.2718,0,0
0.2588816742899355,0.16908587959196658,1,0,119.7,1,2.72,0.1336,0,0
0.09102700194312108,0.14005938965172607,0,1,125.2,0,4.1,0.0807,0,0
0.22389133264646213,0.2579606593848829,0,0,299.9,1,3.79,0.2494,0,0
0.3176633428173961,0.3088588718269905,0,1,53.4,1,3.81,0.3257,1,1
0.5378690276018012,0.5763001082968219,0,0,40.9,0,4.03,0.3588,0,0
0.19765671934395637,0.2602757828466825,1,0,61.8,0,4.2,0.1996,0,0
0.31080987002957816,0.4022290459474627,1,0,176.6,0,4.08,0.0322,0,0
0.4839243141789551,0.494653851090284,1,1,193.7,0,2.75,0.1318,0,1
0.25052088323952737,0.2234593511841903,0,0,102.4,0,3.74,0.4419,0,0
0.55,0.5739060989252015,0,1,45.7,0,3.87,0.2812,0,1
0.1994123421772935,0.3185002748088315,0,0,373.9,1,3.84,0.1103,0,0
0.07598994398127676,0.13898317723531275,0,1,35.6,1,4.14,0.0621,0,0
0.2868153649148439,0.2541426088968675,1,0,62.4,1,4.0,0.1287,0,1
0.14938553914911817,0.1549508123199532,0,1,51.2,0,4.32,0.3099,0,0
0.1275190322041304,0.2940850074815357,0,0,210.4,1,4.44,0.092,1,0
0.29017399655932447,0.3651032213336762,1,1,78.1,1,4.4,0.2102,0,1
0.24243347825161396,0.25761466793641963,0,1,335.7,1,4.81,0.0859,0,0
0.55,0.6640378377398926,1,0,170.8,0,4.33,0.1571,0,0
0.11003897435344119,0.055729950025882255,1,0,42.7,0,4.52,0.0309,0,0
0.12780660626110243,0.1606971847203886,0,0,69.9,0,4.11,0.2132,0,0
0.4573434855779476,0.6449056541767791,1,0,58.7,0,4.92,0.1657,1,0
0.09173105949618608,0.15708599480467506,1,1,272.4,0,4.31,0.3395,0,0
0.3304622431747795,0.4925472792782347,1,0,177.1,0,4.52,0.1675,1,0
0.10024286350232157,0.09186690897713833,1,0,25.3,1,4.64,0.1018,0,0
0.4423558569430657,0.39473553591574656,0,0,137.0,0,3.22,0.1662,1,0
0.20074287124554305,0.3167646429087209,0,1,85.6,0,2.71,0.1984,1,1
0.1949091850524029,0.012077504189474814,1,0,32.5,0,3.34,0.2382,0,0
0.20832852227323187,0.2263475428654665,0,0,46.5,0,4.45,0.0388,0,0
0.25136367610604793,0.35445131126755475,1,0,75.7,0,3.89,0.1379,0,0
0.08210479097259522,0.13835598464393606,0,0,15.3,0,4.59,0.0758,0,0
0.1670389716606415,0.0,0,0,107.5,0,3.33,0.0204,0,0
0.061915704100637646,0.0,1,0,96.3,0,4.77,0.1431,1,0
0.10649354702796268,0.09505505900510444,0,1,73.5,0,4.7,0.3896,0,0
0.20909689550329968,0.2565834667810121,0,0,92.7,0,4.3,0.1838,1,0
0.21326781941017114,0.26468082821815847,1,1,75.1,0,4.13,0.3294,0,1
0.55,0.5493836119338193,0,0,36.6,1,3.94,0.3035,0,0
0.09159116969506478,0.16461516855013641,1,1,53.9,0,4.45,0.3355,0,0
0.55,0.5936895103089065,1,1,48.3,0,3.22,0.4104,0,1
0.2854023625482065,0.2725413028425258,0,1,149.0,1,3.14,0.057,0,1
0.46317459326358745,0.5169346178289569,0,0,38.4,0,4.07,0.1299,0,0
0.25869624899603366,0.19394952241462204,0,0,57.9,0,3.09,0.1757,0,0
0.5124265643807336,0.5761086615941661,1,0,92.0,0,4.14,0.311,1,0
0.4238805354720642,0.3391902680306947,0,0,26.6,1,4.85,0.1216,1,0
0.20703468391441118,0.2557793251018673,0,1,62.5,0,3.94,0.1823,0,1
0.07533473007870742,0.1216202724279258,1,1,91.7,0,4.38,0.5,1,0
0.05,0.020112615183022466,0,1,101.8,0,4.48,0.0549,0,0
0.28563442794737154,0.34912944811166224,1,0,118.0,0,4.74,0.2599,0,0
0.1844177212083073,0.3386875488809429,0,1,48.5,1,4.93,0.348,0,1
0.360446553215484,0.2584451042733819,1,1,37.2,0,4.08,0.0672,0,1
0.55,0.6454197863310173,0,1,61.3,0,3.75,0.1594,1,1
0.3668148058396769,0.47546414963717865,0,1,104.2,0,3.07,0.1703,0,1
0.11077707885254409,0.09005110898327194,0,0,70.7,1,4.25,0.1037,0,0
0.15432117466279938,0.23441133654426533,1,0,36.5,0,3.76,0.3382,0,0
0.2705181676887183,0.24506090611356832,0,0,524.8,1,4.21,0.2807,0,0
0.48490976529630275,0.6105300618537287,1,0,47.4,0,2.45,0.1163,0,0
0.27086397581341276,0.0,1,0,30.9,0,3.31,0.0654,1,0
0.45279648197288624,0.59728539836533,1,0,51.2,0,4.34,0.2401,0,0
0.09884083288568694,0.0,0,1,179.6,0,4.51,0.4939,1,0
0.17173359919003953,0.18073059417536216,1,1,142.0,0,3.64,0.2385,0,1
0.5041775232171546,0.42278248994111034,1,1,375.2,1,3.31,0.1325,0,0
0.19285452086060095,0.3425055412187468,1,0,40.1,0,4.1,0.0337,0,0
0.30617825485211586,0.283272399692222,1,0,70.7,0,3.58,0.0925,0,0
0.49566757507794346,0.44145713947151954,0,1,202.4,0,4.39,0.1442,0,1
0.1596262024549514,0.2716440664599343,0,1,38.9,1,3.85,0.01,1,1
0.2079484828459772,0.2811621986062997,0,1,227.6,0,4.09,0.4626,1,1
0.12219107932065972,0.08882760466750261,1,1,92.5,0,3.69,0.0637,1,1
0.2676446349208155,0.16852571340121583,0,0,47.5,0,4.8,0.22,0,0
0.17686963124112146,0.06424517172447337,1,1,22.8,0,2.02,0.0147,0,1
0.4218756906138857,0.5493826090641637,0,0,136.7,0,3.78,0.117,0,0
0.3078096231392809,0.34970259406807225,0,0,293.3,0,3.38,0.0432,0,0
0.26802681269974854,0.2853678848003534,0,0,118.2,1,4.51,0.1865,0,0
0.21944689194334735,0.2686698847469718,0,1,123.6,1,4.07,0.1118,1,1
0.08284120292082507,0.0,0,0,111.2,0,3.35,0.1796,0,0
0.41223225617662823,0.37977966345429165,0,0,188.3,0,4.7,0.0668,1,0
0.30375548576517003,0.27395861647097886,0,1,240.1,0,4.19,0.3387,1,1
0.2091399786040403,0.3072786048569565,1,0,9.0,1,4.51,0.0994,1,0
0.32186841558357104,0.17495934666721805,0,1,69.7,0,4.26,0.0223,0,0
0.14266830273626074,0.24803321292505753,0,1,54.9,0,4.74,0.2267,0,0
0.31591216479138834,0.49535444903661674,0,0,104.7,1,3.85,0.0394,0,0
0.4883246996783217,0.3164156153810873,0,0,65.6,1,2.95,0.1145,1,0
0.27338371779715537,0.27504904920595336,1,0,128.5,0,4.17,0.0339,0,0
0.21345776918260814,0.2633919324559133,1,1,117.6,1,4.24,0.2709,1,1
0.2288124136983976,0.3161182657856217,0,1,19.4,1,4.1,0.0733,0,1
0.52004499380823,0.30359183879227314,0,0,15.8,0,3.86,0.0819,1,0
0.15751520344471243,0.1912769125192704,1,1,164.9,0,2.69,0.0992,0,1
0.22039424949122338,0.1985200005147973,1,0,46.3,0,3.17,0.0984,0,0
0.2697092908931367,0.24138167414107073,0,0,356.0,0,3.77,0.4072,0,0
